GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,QueryServiceClient.QueryTimeSeriesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,GroupServiceSettings,61,6,0,0,16,3,16,2,16,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,UptimeCheckServiceClient.ListUptimeCheckIpsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,QueryServiceClient,50,31,0,0,16,9,11,5,11,5
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,ServiceMonitoringServiceClient.ListServicesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,NotificationChannelServiceClient.ListNotificationChannelDescriptorsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,UptimeCheckServiceClient.ListUptimeCheckConfigsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,AlertPolicyServiceSettings.Builder,47,14,0,0,15,4,10,3,10,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,MetricServiceClient.ListMonitoredResourceDescriptorsPagedResponse,0,20,0,0,0,7,0,3,0,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,GroupServiceClient.ListGroupMembersFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,ServiceMonitoringServiceClient.ListServicesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,MetricServiceClient.ListMetricDescriptorsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,ServiceMonitoringServiceSettings,81,6,0,0,25,3,20,2,20,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,ServiceMonitoringServiceClient,78,367,12,12,17,106,24,45,12,45
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,UptimeCheckServiceSettings.Builder,51,14,0,0,16,4,11,3,11,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,AlertPolicyServiceSettings,56,6,0,0,15,3,15,2,15,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,GroupServiceClient.ListGroupMembersPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,NotificationChannelServiceClient.ListNotificationChannelsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,UptimeCheckServiceClient,70,230,8,8,17,70,20,28,12,28
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,AlertPolicyServiceClient.ListAlertPoliciesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,MetricServiceClient.ListMetricDescriptorsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,GroupServiceClient.ListGroupMembersPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,QueryServiceSettings.Builder,31,14,0,0,11,4,6,3,6,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,QueryServiceClient.QueryTimeSeriesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,ServiceMonitoringServiceSettings.Builder,67,14,0,0,20,4,15,3,15,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,UptimeCheckServiceClient.ListUptimeCheckConfigsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,MetricServiceClient.ListMonitoredResourceDescriptorsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,MetricServiceSettings.Builder,63,14,0,0,19,4,14,3,14,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,ServiceMonitoringServiceClient.ListServiceLevelObjectivesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,AlertPolicyServiceClient.ListAlertPoliciesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,GroupServiceClient,72,251,9,9,17,61,21,30,12,30
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,MetricServiceClient,92,436,17,17,18,142,30,47,13,47
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,GroupServiceClient.ListGroupsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,NotificationChannelServiceClient,84,409,15,15,17,124,27,48,12,48
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,MetricServiceClient.ListMetricDescriptorsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,MetricServiceClient.ListTimeSeriesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,ServiceMonitoringServiceClient.ListServicesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,MetricServiceSettings,76,6,0,0,20,3,19,2,19,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,AlertPolicyServiceClient,66,222,8,8,16,66,19,26,11,26
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,NotificationChannelServiceClient.ListNotificationChannelDescriptorsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,UptimeCheckServiceSettings,61,6,0,0,16,3,16,2,16,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,GroupServiceClient.ListGroupsPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,NotificationChannelServiceSettings.Builder,67,14,0,0,20,4,15,3,15,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,MetricServiceClient.ListMonitoredResourceDescriptorsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,QueryServiceSettings,36,6,0,0,11,3,11,2,11,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,GroupServiceSettings.Builder,51,14,0,0,16,4,11,3,11,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,ServiceMonitoringServiceClient.ListServiceLevelObjectivesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,GroupServiceClient.ListGroupsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,NotificationChannelServiceClient.ListNotificationChannelsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,UptimeCheckServiceClient.ListUptimeCheckConfigsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3,AlertPolicyServiceClient.ListAlertPoliciesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,MetricServiceStubSettings,28,150,1,1,7,52,5,19,4,19
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,MetricServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,NotificationChannelServiceStub,60,3,0,0,12,1,12,1,12,1
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcNotificationChannelServiceStub,56,486,0,0,18,214,10,25,10,25
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GroupServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GroupServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GroupServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GroupServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,MetricServiceStubSettings.Builder,84,376,0,0,20,113,4,14,4,14
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,AlertPolicyServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,MetricServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,MetricServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,MetricServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,AlertPolicyServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,MetricServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,MetricServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,QueryServiceStub,10,3,0,0,2,1,2,1,2,1
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,QueryServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,UptimeCheckServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,6,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,UptimeCheckServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,UptimeCheckServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,UptimeCheckServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcServiceMonitoringServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcGroupServiceStub,56,314,0,0,17,123,10,17,10,17
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GroupServiceStubSettings,28,116,1,1,7,41,5,16,4,16
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,NotificationChannelServiceStubSettings,28,148,1,1,7,53,5,20,4,20
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,QueryServiceStubSettings.Builder,28,103,0,0,10,30,4,6,4,6
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,QueryServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,UptimeCheckServiceStubSettings,28,116,1,1,7,41,5,16,4,16
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,UptimeCheckServiceStubSettings.Builder,63,257,0,0,15,80,4,11,4,11
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,NotificationChannelServiceStubSettings.Builder,91,341,0,0,23,106,4,15,4,15
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcServiceMonitoringServiceStub,56,487,0,0,18,202,10,25,10,25
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcAlertPolicyServiceStub,53,263,0,0,17,108,9,15,9,15
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcAlertPolicyServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcUptimeCheckServiceStub,56,300,0,0,18,126,10,16,10,16
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,ServiceMonitoringServiceStubSettings.Builder,91,341,0,0,22,103,4,15,4,15
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,NotificationChannelServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,NotificationChannelServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,ServiceMonitoringServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,NotificationChannelServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,ServiceMonitoringServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,ServiceMonitoringServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,ServiceMonitoringServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcUptimeCheckServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,QueryServiceStubSettings,28,68,1,1,7,29,5,11,4,11
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,NotificationChannelServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcGroupServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcQueryServiceStub,53,90,0,0,16,35,9,7,9,7
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GroupServiceStub,40,3,0,0,8,1,8,1,8,1
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,AlertPolicyServiceStubSettings.Builder,56,235,0,0,14,72,4,10,4,10
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,ServiceMonitoringServiceStub,60,3,0,0,12,1,12,1,12,1
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcMetricServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcQueryServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcNotificationChannelServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GrpcMetricServiceStub,59,450,0,0,18,190,11,23,11,23
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,ServiceMonitoringServiceStubSettings,28,148,1,1,7,53,5,20,4,20
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,GroupServiceStubSettings.Builder,63,296,0,0,15,90,4,11,4,11
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,AlertPolicyServiceStub,30,3,0,0,6,1,6,1,6,1
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,MetricServiceStub,60,3,0,0,12,1,12,1,12,1
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,UptimeCheckServiceStub,40,3,0,0,8,1,8,1,8,1
CoverageAggregator/google-cloud-monitoring,com.google.cloud.monitoring.v3.stub,AlertPolicyServiceStubSettings,28,100,1,1,7,37,5,15,4,15
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1,DashboardsServiceClient,50,71,0,0,16,18,11,13,11,13
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1,DashboardsServiceClient.ListDashboardsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1,DashboardsServiceSettings,54,12,0,0,14,6,14,5,14,5
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1,DashboardsServiceClient.ListDashboardsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1,DashboardsServiceClient.ListDashboardsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1,DashboardsServiceSettings.Builder,47,19,0,0,15,5,10,4,10,4
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1.stub,HttpJsonDashboardsServiceStub,50,447,0,0,16,189,8,26,8,26
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1.stub,GrpcDashboardsServiceStub,53,263,0,0,17,106,9,15,9,15
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1.stub,DashboardsServiceStubSettings.Builder,56,275,0,0,14,81,4,11,4,11
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1.stub,DashboardsServiceStubSettings,28,126,1,3,7,51,5,20,4,19
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1.stub,DashboardsServiceStub,30,3,0,0,6,1,6,1,6,1
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1.stub,DashboardsServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1.stub,HttpJsonDashboardsServiceCallableFactory,31,13,0,0,9,3,3,3,3,3
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1.stub,GrpcDashboardsServiceCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-monitoring-dashboard,com.google.cloud.monitoring.dashboard.v1.stub,DashboardsServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1.stub,GrpcReachabilityServiceCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1.stub,ReachabilityServiceStub,55,7,0,0,11,3,11,3,11,3
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1.stub,HttpJsonReachabilityServiceStub,62,610,0,0,20,250,12,35,12,35
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1.stub,GrpcReachabilityServiceStub,62,349,0,0,20,138,12,18,12,18
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1.stub,HttpJsonReachabilityServiceCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1.stub,ReachabilityServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1.stub,ReachabilityServiceStubSettings,28,160,1,3,7,60,5,25,4,24
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1.stub,ReachabilityServiceStubSettings.Builder,83,449,0,0,23,171,4,16,4,16
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1.stub,ReachabilityServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-network-management,com.google.cloud.networkmanagement.v1beta1.stub,ReachabilityServiceStub,55,7,0,0,11,3,11,3,11,3
